TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
31-07-2025,31-07-2025,CM,NSE,STK,14739,INE014B01011,TECILCHEM,BE,,,,,TECIL CHEMICALS,20.38,20.38,19.97,19.97,19.97,20.38,,20.4,,,138,2757.5,6,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23530,INE0K6601012,TGL,ST,,,,,TEERTH GOPICON LIMITED,124.75,124.75,124.75,124.75,124.75,127.3,,124.75,,,1200,149700,6,F1,200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7105,INE011K01018,TEGA,EQ,,,,,TEGA INDUSTRIES LIMITED,1870.4,1933.2,1855.9,1906,1899.9,1901.5,,1906.1,,,374512,715813859.9,19623,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29726,INE17WC01013,TEJASCARGO,ST,,,,,TEJAS CARGO INDIA LIMITED,264,264,243.55,243.55,243.55,256.35,,243.55,,,5600,1386560,7,F1,800,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21131,INE010J01012,TEJASNET,EQ,,,,,TEJAS NETWORKS LIMITED,576,589,572,583.55,583.45,588.5,,583.5,,,596884,348632032.5,22516,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3280,INE869Y01010,TEMBO,BE,,,,,TEMBO GLOBAL IND LTD,501.1,508.5,500.6,506.95,506.95,510,,506.95,,,8233,4156398.45,92,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19296,INE482B01010,TERASOFT,BE,,,,,TERA SOFTWARE LIMITED,303.05,309.2,303.05,309.2,309.2,309.2,,311.9,,,6043,1849999.1,97,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11549,INE435C01024,TEXINFRA,EQ,,,,,TEXMACO INFRA & HOLDG LTD,98.35,100.01,97.66,98.95,99.39,99.92,,98.97,,,92015,9102719.63,1819,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21828,INE621L01012,TEXRAIL,EQ,,,,,TEXMACO RAIL & ENG. LTD.,148.49,149.89,146.31,147.15,147.05,150.35,,147.16,,,772697,114439786.2,12310,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18214,INE141K01013,TEXMOPIPES,EQ,,,,,TEXMO PIPE & PRODUCTS LTD,60.3,61.49,60.3,60.87,60.7,61.13,,60.87,,,24512,1494122.68,390,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10741,INE733E07JS0,728NTPC30B,N9,,,,,TFB 7.28% 2030 SR. 2A,1133.1,1133.1,1133.1,1133.1,1133.1,1096,,1133.1,,,306,346728.6,1,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10746,INE733E07JU6,736NTPC25D,NB,,,,,TFB 7.36% 2025 SR. 1B,1064.9,1064.9,1060,1060,1060,1058,,1060,,,48,50889.8,5,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10751,INE733E07JW2,762NTPC35F,ND,,,,,TFB 7.62% 2035 SR. 3B,1220,1220,1220,1220,1220,1211,,1220,,,8,9760,1,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14607,INE797H01018,TGBHOTELS,EQ,,,,,TGB BANQUETS&HOTELS LTD,11.9,12.13,11.73,11.8,11.78,11.71,,11.8,,,15698,187755.55,140,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22777,INE0QJL01014,TCL,SM,,,,,THAAI CASTING LIMITED,104.7,109.4,104.7,108.55,108.6,104.9,,108.55,,,26400,2809600,21,F1,800,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18118,INE085J01014,THANGAMAYL,EQ,,,,,THANGAMAYIL JEWELLERY LTD,1890,1923.6,1866,1890.6,1892,1917.5,,1890.9,,,29702,56406258.9,6098,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9014,INE294Z01018,ANUP,EQ,,,,,THE ANUP ENGINEERING LTD,2641,2669.5,2610.1,2645.3,2664,2695.8,,2645.4,,,32952,87130118.8,9693,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7930,INE319B01014,BYKE,BE,,,,,THE BYKE HOSPITALITY LTD,75.95,78,75.3,76.5,76.5,75.95,,76.5,,,11100,848056.3,123,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13776,INE017A01032,GESHIP,EQ,,,,,THE GE SHPG.LTD,939,948,924.75,939.9,939.4,947,,939.85,,,123090,115680962.3,10069,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17774,INE646C01018,GROBTEA,BE,,,,,THE GROB TEA COMPANY LTD,1066,1115,1055.3,1115,1115,1110.7,,1115,,,107,116471.9,12,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8568,INE127B01011,HITECHGEAR,BE,,,,,THE HI-TECH GEARS LIMITED,685.2,709.2,685.2,700.55,698.85,714.9,,700.55,,,782,547705.9,43,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1515,INE383A01012,INDIACEM,EQ,,,,,THE INDIA CEMENTS LIMITED,365,376,363,369.1,365,371.4,,369.1,,,617578,229039786,15482,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1512,INE053A01029,INDHOTEL,EQ,,,,,THE INDIAN HOTELS CO. LTD,738.05,745.55,736.1,740.75,741.35,744.9,,740.75,,,2395448,1774911116,55059,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21427,INE924D01017,THEINVEST,EQ,,,,,THE INVEST TRUST OF IND L,166.9,167.06,160.1,162.64,162.01,167.24,,162.6,,,17982,2949493.73,493,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,399,INE470Y01017,NIACL,EQ,,,,,THE NEW INDIA ASSU CO LTD,199.99,214.74,194.28,199.78,196.45,204.35,,199.86,,,46150949,9555242329,305250,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10318,INE431F01018,PKTEA,BE,,,,,THE P K TEA PROD CO LTD,608.05,632,585,614.15,615.7,608.05,,614.15,,,334,198664.15,38,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14552,INE211B01039,PHOENIXLTD,EQ,,,,,THE PHOENIX MILLS LTD,1481,1496.1,1469.2,1484,1485,1501.8,,1484,,,484778,717825563.4,26936,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2043,INE331A01037,RAMCOCEM,EQ,,,,,THE RAMCO CEMENTS LIMITED,1192,1209,1170.1,1177.2,1170.1,1201.4,,1177.3,,,310445,369492433.7,23784,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2939,INE301D01026,RUBYMILLS,EQ,,,,,THE RUBY MILLS LTD,249.97,257.2,243.04,253.35,252.1,250.95,,253.33,,,53711,13543096.61,3877,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,29.72,29.93,29.35,29.71,29.67,30.17,,29.71,,,6915204,205749839.7,21299,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14128,INE655A01013,STCINDIA,BE,,,,,THE STATE TRADING CORPN,127.99,128.2,125.51,125.6,127.8,126.02,,125.42,,,5376,679624.79,111,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19578,INE071E01023,UGARSUGAR,EQ,,,,,THE UGAR SUGAR WORKS LTD,45.15,45.22,44.32,44.88,44.8,45.39,,44.88,,,86937,3906412.29,938,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20481,INE215F01023,WIPL,EQ,,,,,THE WESTERN INDIA PLY LTD,154,158.99,150,152.27,150,150.42,,152.27,,,3044,470126.17,274,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19279,INE121N01019,THEJO,EQ,,,,,THEJO ENGINEERING LIMITED,2435.2,2447.9,2330,2359.5,2360,2435.2,,2359.5,,,5782,13785685.5,1399,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14485,INE083B01024,THEMISMED,EQ,,,,,THEMIS MEDICARE LTD.,110.68,110.68,107.05,107.49,107.33,110.13,,107.48,,,106909,11546078.73,2568,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3475,INE152A01029,THERMAX,EQ,,,,,THERMAX LTD,3790,3975,3737,3940.4,3940,3837.1,,3940.4,,,170040,662825814.1,23560,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3496,INE338A01024,TIRUMALCHM,EQ,,,,,THIRUMALAI CHEMICALS LTD,296,302.95,290.5,299,297.75,299.95,,298.95,,,376380,112201198,10366,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3481,INE332A01027,THOMASCOOK,EQ,,,,,THOMAS COOK (INDIA) LTD,166.2,176.4,164.6,169.34,168.91,167.02,,169.35,,,4522356,776248224.4,58922,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,31021,INE480M01011,THOMASCOTT,BE,,,,,THOMAS SCOTT (INDIA) LTD,321.05,342.35,315,338.1,342.35,329.35,,338.1,,,22710,7475136.2,441,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17032,INE594H01019,THYROCARE,EQ,,,,,THYROCARE TECH LTD,1285.1,1333,1275,1325.9,1331.2,1300.35,,1325.85,,,143952,188519964.5,16393,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25486,INE440L01017,TIJARIA,BE,,,,,TIJARIA POLYPIPES LTD,7,7.47,6.85,7.47,7.47,7.12,,7.58,,,29217,207203.64,60,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9802,INE806C01018,TIL,BE,,,,,TIL LTD,348.8,354,335.5,340.15,338.5,347.1,,339.65,,,8441,2888409.95,147,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19196,INE133E01013,TI,EQ,,,,,TILAKNAGAR INDUSTRIES LTD,489.95,499.8,483,492.2,492.5,498.3,,492.2,,,2474633,1214419709,25994,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14707,INE508G01029,TIMETECHNO,EQ,,,,,TIME TECHNOPLAST LTD.,463.5,477,460,467.45,467.2,472.15,,467.45,,,1561675,734083840.1,27618,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10717,INE289C01025,TIMESGTY,EQ,,,,,TIMES GUARANTY LIMITED,254.96,264.66,235.3,251.09,254,257.33,,251.17,,,77533,19333154.7,3265,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14198,INE325A01013,TIMKEN,EQ,,,,,TIMKEN INDIA LTD.,3360.5,3383.3,3302,3318.9,3306.9,3391,,3318.9,,,118910,395654149.7,24516,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,756020,INE015C01016,TINNARUBR,EQ,,,,,TINNA RUBBER AND INFR LTD,910.1,912.65,899.95,908.05,910,915,,908.05,,,12929,11728744.65,1551,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11374,INE0LQS01015,TIPSFILMS,EQ,,,,,TIPS FILMS LIMITED,499.9,509.95,491.7,502.25,509.95,492.05,,502.35,,,2398,1198494.35,570,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9117,INE716B01029,TIPSMUSIC,EQ,,,,,TIPS MUSIC LIMITED,582,598.55,558,588.65,587,602,,588.65,,,491951,288308076.5,44250,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22284,INE319Y01024,TIRUPATIFL,BE,,,,,TIRUPATI FORGE LIMITED,38,38.89,37.21,38.16,38.37,38.93,,38.16,,,66525,2537064.39,625,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15414,INE615H01020,TITAGARH,EQ,,,,,TITAGARH RAIL SYSTEMS LTD,857,874.25,855,860.15,861,869.95,,860.15,,,934273,807420110.1,34958,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3506,INE280A01028,TITAN,EQ,,,,,TITAN COMPANY LIMITED,3340,3364.5,3315.5,3347.3,3340,3376.5,,3347.3,,,553157,1851084870,50336,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3837,INE932C01012,TOKYOPLAST,EQ,,,,,TOKYO PLAST INTL LTD,122.99,123,120.1,122.19,123,122.16,,122.14,,,4298,524480.14,145,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25262,INE0RWQ01014,TOLINS,EQ,,,,,TOLINS TYRES LIMITED,149.16,151.94,148.08,149.04,149.3,151.41,,149.04,,,91223,13656924.11,1855,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3518,INE685A01028,TORNTPHARM,EQ,,,,,TORRENT PHARMACEUTICALS L,3722,3755,3687.5,3741.9,3755,3730.6,,3741.9,,,261716,974008652.9,29697,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13786,INE813H01021,TORNTPOWER,EQ,,,,,TORRENT POWER LTD,1320,1326.7,1301.9,1310,1309,1336.5,,1310,,,356942,469316100.2,19193,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22423,INE336X01012,TOTAL,EQ,,,,,TOTAL TRANSPORT SYS LTD,75.8,75.99,72.91,74.42,74.2,75.14,,74.42,,,2234,166189.11,99,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16908,INE486Y01013,TOUCHWOOD,EQ,,,,,TOUCHWOOD ENTERTAIN LTD.,96.01,96.8,95.21,95.77,95.22,96.89,,95.77,,,1768,170320.06,84,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3466,INE305A01015,TFCILTD,EQ,,,,,TOURISM FINANCE CORP. OF,283.7,299,277.2,294.24,296,288.21,,294.11,,,1163009,337890948.8,11308,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9219,INE413G01022,TPLPLASTEH,EQ,,,,,TPL PLASTECH LIMITED,75,80,74.42,78.68,78.7,77.39,,78.72,,,53812,4174111.14,984,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11582,INE0HMF01019,TRACXN,EQ,,,,,TRACXN TECHNOLOGIES LTD,56.3,57.19,55.8,56.08,56.71,57.58,,56.12,,,206273,11655025.89,1919,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15174,INE763I01026,TARIL,EQ,,,,,TRANS & RECTI. LTD,500,514.5,498.6,511.2,514.5,511.9,,511.2,,,775757,393906779.1,26389,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17795,INE0O3901029,TREL,EQ,,,,,TRANSINDIA REAL ESTATE L,32.9,33.8,32.6,33.14,33,32.88,,33.14,,,69415,2299249.51,647,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10580,INE688A01022,TCI,EQ,,,,,TRANSPORT CORPN OF INDIA,1180,1211.3,1170.3,1173,1173,1194.7,,1172.9,,,21621,25622447.2,3773,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,28714,INE454P01035,TRANSRAILL,EQ,,,,,TRANSRAIL LIGHTING LTD,708.8,741.8,700.8,731.35,734,719.35,,731.4,,,2162807,1579725786,59476,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19801,INE0NVI01020,TRANSTEEL,SM,,,,,TRANSTEEL SEATING TECH L,132,138.75,132,137.9,138,138,,137.9,,,20000,2740700,10,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14323,INE804H01012,TFL,BE,,,,,TRANSWARRANTY FIN. LTD.,17.55,17.55,16.69,16.76,16.8,17.44,,16.76,,,6887,116282.94,30,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3129,INE757B01015,TRANSWORLD,EQ,,,,,TRANSWORLD SHIP LINES LTD,265.5,268,261,263.65,261,265.6,,263.65,,,5629,1490539.55,496,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757545,INE103V01028,TRAVELFOOD,EQ,,,,,TRAVEL FOOD SERVICES LTD,1070,1080,1038,1045.8,1047.7,1085.4,,1045.8,,,299125,316610678.7,16429,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25086,INE040M01013,TREEHOUSE,BE,,,,,TREE HOUSE EDU LTD,6.22,6.7,6.19,6.52,6.59,6.52,,6.52,,,29573,193180.26,125,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7518,INE00CA01015,TREJHARA,EQ,,,,,TREJHARA SOLUTIONS LTD,224,227.37,215.01,218.22,218,226.3,,218.33,,,6304,1394834.84,485,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1964,INE849A01020,TRENT,EQ,,,,,TRENT LTD,4975,5077,4964.5,5018,5024,5043.5,,5018,,,752111,3780837409,86369,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17987,INE391D01019,TRF,EQ,,,,,TRF LIMITED,333,344.5,333,342.05,342.85,340.15,,342.15,,,9023,3086015,596,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,27037,INE760L01018,TBZ,EQ,,,,,TRIB BHIMJI ZAVERI LTD,185,186.24,182.21,183.36,184.19,186.76,,183.35,,,158405,29112914.53,4213,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,29.89,30.5,29.28,29.99,30.2,30.68,,29.99,,,10686968,320116954.7,27021,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21093,INE0QD201012,TECHLABS,ST,,,,,TRIDENT TECHLABS LIMITED,470.6,470.6,467.75,467.9,467.9,477.3,,467.9,,,10250,4799162.5,50,F1,125,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17210,INE0LWY01029,TRIDHYA,SM,,,,,TRIDHYA TECH LIMITED,20,20,18.35,18.5,18.35,21.05,,18.5,,,93000,1778550,30,F1,3000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5428,INE948A01012,TRIGYN,EQ,,,,,TRIGYN TECHNOLOGIES LTD,80,81.94,79.11,79.57,79.56,80.78,,79.56,,,7533,609410.55,314,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13081,INE256C01024,TRIVENI,EQ,,,,,TRIVENI ENGG. & INDS. LTD,339.05,346,336,343.85,342.5,343.55,,343.85,,,365707,125078877.3,11565,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25584,INE152M01016,TRITURBINE,EQ,,,,,TRIVENI TURBINE LIMITED,601.9,604.3,593.1,599.3,600.4,609.7,,599.3,,,315045,189025349.9,29261,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24645,INE0SYV01018,TROM,ST,,,,,TROM INDUSTRIES LIMITED,100.1,102.25,97.05,98.8,98.7,100.1,,98.8,,,8400,837690,13,F1,600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9387,INE615R01029,TRU,BE,,,,,TRUCAP FINANCE LIMITED,13.66,14.99,13.66,14.98,14.99,14.28,,15,,,600853,8691894.49,674,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23420,INE0SWN01019,TRUST,ST,,,,,TRUST FINTECH LIMITED,56.15,59.9,56.15,58,58,58.8,,58,,,12600,726990,20,F1,600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757861,INE16VK01010,TSC,ST,,,,,TSC INDIA LIMITED,69.9,72.1,67.85,67.85,67.85,71.4,,67.85,,,256000,17832500,113,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11369,INE910C01018,TTKHLTCARE,EQ,,,,,TTK HEALTHCARE LIMITED,1274.5,1274.5,1237.5,1244.2,1237.5,1255.4,,1244.2,,,2196,2747134.7,441,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3546,INE690A01028,TTKPRESTIG,EQ,,,,,TTK PRESTIGE LTD,632,632.95,619.55,630,632,633,,630,,,36171,22772904.55,2381,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,312,INE974X01010,TIINDIA,EQ,,,,,TUBE INVEST OF INDIA LTD,2855.4,2860,2798.5,2840.7,2837,2855.4,,2840.7,,,289474,819836208,31060,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24520,INE0OXV01027,TUNWAL,SM,,,,,TUNWAL E-MOTORS LIMITED,29.65,29.65,29,29.2,29.35,29.65,,29.2,,,18000,528200,9,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11275,INE038F01029,TVTODAY,EQ,,,,,TV TODAY NETWORK LTD,154.3,155,152.81,154.02,154,154.12,,154.01,,,44700,6893605.49,2836,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18508,INE871L01013,TVVISION,BE,,,,,TV VISION LIMITED,7.48,7.79,7.48,7.48,7.48,7.88,,7.49,,,68144,511715.25,147,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13120,INE236G01019,TVSELECT,BE,,,,,TVS ELECTRONICS LTD,408,411.5,402,406.95,410,408.5,,407.5,,,2840,1153334.65,119,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29008,INE105A01035,TVSHLTD,EQ,,,,,TVS HOLDINGS LIMITED,11624,11845,11321,11524,11600,11629,,11522,,,14072,162090829,5077,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,758598,INE1JNC23012,TVSINVIT,IV,,,,,TVS INFRASTRUCTURE TRUST,103.75,103.75,103.75,103.75,103.75,104,,103.75,,,25000,2593750,1,F1,25000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8479,INE494B01023,TVSMOTOR,EQ,,,,,TVS MOTOR COMPANY  LTD,2760,2846,2755,2801.8,2809,2793.6,,2801.8,,,1287444,3612194845,77429,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14245,INE421C01016,TVSSRICHAK,EQ,,,,,TVS SRICHAKRA LIMITED,3000,3055.2,3000,3023.2,3010.9,3045.2,,3023.1,,,1797,5446786.7,759,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18151,INE395N01027,TVSSCS,EQ,,,,,TVS SUPPLY CHAIN SOL L,127.49,130.75,126.15,128.6,128,129.79,,128.6,,,439399,56386294.23,6613,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19503,INE388G01026,TICL,BE,,,,,TWAMEV CONS AND INFRA LTD,31.95,31.95,31.08,31.08,31.08,31.72,,31.89,,,20511,646621.23,49,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25626,INE152C01025,UYFINCORP,EQ,,,,,U. Y. FINCORP LIMITED,17.74,19.7,17.59,18.55,18.3,17.71,,18.56,,,744325,13953035.16,5318,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3570,INE139B01016,UCAL,EQ,,,,,UCAL LIMITED,146.92,148.76,146.05,147.32,147.3,146.4,,147.32,,,3952,582682.76,162,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,755996,INE583D07562,10UCL26,ND,,,,,UCL 10.00% SR I,986,986,986,986,986,987,,986,,,1,986,1,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11223,INE691A01018,UCOBANK,EQ,,,,,UCO BANK,29.92,30.09,29.43,29.79,29.8,30.15,,29.79,,,5257271,156591684,15841,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7276,INE225C01029,UDAICEMENT,EQ,,,,,UDAIPUR CEMENT WORKS LTD,35.11,36.34,35.05,36.07,36,35.82,,36.07,,,432810,15513116.24,2346,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14871,INE0N0Y01013,USK,EQ,,,,,UDAYSHIVAKUMAR INFRA LTD,35.26,36,34.9,35.11,35.1,36.08,,35.12,,,41585,1465008.6,497,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1053,INE516A01017,UFLEX,EQ,,,,,UFLEX LIMITED,604,604,587.15,591.55,592.5,596.2,,591.5,,,17985,10666950.1,938,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9039,INE527H01019,UFO,EQ,,,,,UFO MOVIEZ INDIA LTD.,72.13,75.57,69.72,73.24,73.75,71.16,,73.2,,,122412,8887971.75,1471,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5313,INE583D01011,UGROCAP,EQ,,,,,UGRO CAPITAL LIMITED,168.8,173.19,166.2,169.98,170,169.96,,169.86,,,256783,43648097.66,5746,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15228,INE551W01018,UJJIVANSFB,EQ,,,,,UJJIVAN SMALL FINANC BANK,43.1,44.44,42.32,44.27,44.35,43.64,,44.27,,,8433545,370832616.4,52417,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11532,INE481G01011,ULTRACEMCO,EQ,,,,,ULTRATECH CEMENT LIMITED,12201,12329,12155,12249,12250,12268,,12249,,,150379,1843279704,38645,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13349,INE067901012,UMA,SM,,,,,UMA CONVERTER LIMITED,25.05,25.4,25,25,25,25.5,,25,,,36000,905400,9,F1,4000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8845,INE0GIU01018,UMAEXPORTS,BE,,,,,UMA EXPORTS LIMITED,48.2,49.24,47.5,48,48.88,48.56,,48,,,43418,2103785,241,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8998,INE398B01018,UMIYA-MRO,EQ,,,,,UMIYA BUILDCON LIMITED,78.62,82.4,78.62,81.8,80,81.32,,82.1,,,32769,2664039.74,475,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3579,INE351A01035,UNICHEMLAB,EQ,,,,,UNICHEM LABORATORIES LTD,596.05,635,596,623.45,629,619.85,,623.35,,,55478,34471269.5,4688,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24809,INE00U401027,UNIECOM,EQ,,,,,UNICOMMERCE ESOLUTIONS L,119.6,121.95,118,119.74,120,122.57,,119.72,,,293681,35313508.1,4265,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18582,INE0PRF01011,UNIHEALTH,SM,,,,,UNIHEALTH HOSPITALS LTD,166.5,172,165,172,172,166.45,,172,,,11000,1856150,11,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7797,INE481Z01011,UNIINFO,BE,,,,,UNIINFO TELECOM SERVI LTD,19.58,20.5,19,20.01,20.45,19.58,,20.01,,,2385,47371.37,29,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25633,INE0B2801011,UNILEX,SM,,,,,UNILEX COLOURS AND CHEM L,44.8,44.8,42,42.15,42,44.8,,42.15,,,43200,1831840,24,F1,1600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,28962,INE0U3I01011,UNIMECH,BE,,,,,UNIMECH AEROSPACE N MFG L,1111.1,1162,1101.1,1157,1158,1151.8,,1155.5,,,15887,18279227,1164,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,129,132.6,128,130.96,131.1,130.76,,130.96,,,13135375,1715667910,49064,F1,1,,,,,
