priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,Index
"0","SANDUMA","SANDUMAEQN","175","179.03","172.1","176.99","171.59","5.4","3.15","22107473059.96","273","125.77","1138506","0","200673067.56","","35.16849816849817","-40.725133179613586","18.45","-9.26","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SANDUMAEQN.svg","https://nsearchives.nseindia.com/30d/SANDUMA-EQ.svg","https://nsearchives.nseindia.com/365d/SANDUMA-EQ.svg","NIFTY TOTAL MARKET"
"0","ELGIEQUIP","ELGIEQUIPEQN","484","485.55","468.25","477.8","476.05","1.75","0.37","102586156276.6","608.4","401","418164","0","200442731.76","","21.46614069690992","-19.15211970074813","-5.46","-11.63","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ELGIEQUIPEQN.svg","https://nsearchives.nseindia.com/30d/ELGIEQUIP-EQ.svg","https://nsearchives.nseindia.com/365d/ELGIEQUIP-EQ.svg","NIFTY TOTAL MARKET"
"0","CONCORDBIO","CONCORDBIOEQN","1037.9","1100","1019.3","1038.3","1032.6","5.7","0.55","34259261162.98","2150.4","1019.3","193134","0","200017295.76","","51.71595982142858","-1.8640243304228392","-37.54","-3.51","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CONCORDBIOEQN.svg","https://nsearchives.nseindia.com/30d/CONCORDBIO-EQ.svg","https://nsearchives.nseindia.com/365d/CONCORDBIO-EQ.svg","NIFTY TOTAL MARKET"
"0","KAJARIACER","KAJARIACEREQN","915.8","915.8","888.3","904.4","890.85","13.55","1.52","74818715616.81","1321.9","758.7","220312","0","199027657.68","","31.583327029276052","-19.203901410307093","1.59","-4.76","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KAJARIACEREQN.svg","https://nsearchives.nseindia.com/30d/KAJARIACER-EQ.svg","https://nsearchives.nseindia.com/365d/KAJARIACER-EQ.svg","NIFTY TOTAL MARKET"
"0","YATHARTH","YATHARTHEQN","639","653.8","626.4","650.95","619","31.95","5.16","24057286345.07","843.7","400","309426","0","198837147.6","","22.845798269527084","-62.73750000000001","49.7","-7.55","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/YATHARTHEQN.svg","https://nsearchives.nseindia.com/30d/YATHARTH-EQ.svg","https://nsearchives.nseindia.com/365d/YATHARTH-EQ.svg","NIFTY TOTAL MARKET"
"0","NIACL","NIACLEQN","127.48","128","121.25","124.6","124.65","-0.05","-0.04","29903575363.2","214.74","121.25","1598626","0","198661253.02","","41.97634348514483","-2.76288659793814","-24.75","-16.64","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NIACLEQN.svg","https://nsearchives.nseindia.com/30d/NIACL-EQ.svg","https://nsearchives.nseindia.com/365d/NIACL-EQ.svg","NIFTY TOTAL MARKET"
"0","ENTERO","ENTEROEQN","1189.9","1229.5","1162.1","1229","1161.3","67.7","5.83","19849203137.66","1510.8","944","164546","0","198447412.38","","18.652369605507015","-30.190677966101696","7.07","19.52","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ENTEROEQN.svg","https://nsearchives.nseindia.com/30d/ENTERO-EQ.svg","https://nsearchives.nseindia.com/365d/ENTERO-EQ.svg","NIFTY TOTAL MARKET"
"0","ZFCVINDIA","ZFCVINDIAEQN","13690","13699","13125","13126","13323","-197","-1.48","98869626826.24","16665","11900.1","14869","0","197646777.26","","21.236123612361236","-10.301594104251222","8.93","-16.92","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ZFCVINDIAEQN.svg","https://nsearchives.nseindia.com/30d/ZFCVINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/ZFCVINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","INTELLECT","INTELLECTEQN","652","654","631.5","647","636.8","10.2","1.6","57861245395.89","1255","577.4","306387","0","196798497.84","","48.44621513944223","-12.054035330793214","-10.8","-7.17","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INTELLECTEQN.svg","https://nsearchives.nseindia.com/30d/INTELLECT-EQ.svg","https://nsearchives.nseindia.com/365d/INTELLECT-EQ.svg","NIFTY TOTAL MARKET"
"0","PGHH","PGHHEQN","9649","9649","9335","9500","9456","44","0.47","89596159632.67","14543","9335","20690","0","195913610","","34.67647665543561","-1.7675415104445635","-31.71","-17.34","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PGHHEQN.svg","https://nsearchives.nseindia.com/30d/PGHH-EQ.svg","https://nsearchives.nseindia.com/365d/PGHH-EQ.svg","NIFTY TOTAL MARKET"
"0","IOB","IOBEQN","33","33.06","32.11","32.35","32.11","0.24","0.75","47105038608.92","45.15","31.55","6024469","0","195674753.12","","28.34994462901439","-2.5356576862123634","-27.25","-11.32","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IOBEQN.svg","https://nsearchives.nseindia.com/30d/IOB-EQ.svg","https://nsearchives.nseindia.com/365d/IOB-EQ.svg","NIFTY TOTAL MARKET"
"0","USHAMART","USHAMARTEQN","392.1","400.95","390","393","387.35","5.65","1.46","69986327677.11","497.1","285.4","494465","0","195012051.35","","20.941460470730238","-37.701471618780666","15.71","-3.21","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/USHAMARTEQN.svg","https://nsearchives.nseindia.com/30d/USHAMART-EQ.svg","https://nsearchives.nseindia.com/365d/USHAMART-EQ.svg","NIFTY TOTAL MARKET"
"0","PRUDENT","PRUDENTEQN","2186","2257.3","2186","2226","2162.2","63.8","2.95","39072230758.78","3098","1750.05","87814","0","194616021.22","","28.14719173660426","-27.19636581811949","-8.4","-12.33","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PRUDENTEQN.svg","https://nsearchives.nseindia.com/30d/PRUDENT-EQ.svg","https://nsearchives.nseindia.com/365d/PRUDENT-EQ.svg","NIFTY TOTAL MARKET"
"0","ELECON","ELECONEQN","390.75","393","373.15","384","379.05","4.95","1.31","33700489199.37","716.25","361.5","509541","0","194410273.14","","46.38743455497382","-6.224066390041494","-16","-8.51","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ELECONEQN.svg","https://nsearchives.nseindia.com/30d/ELECON-EQ.svg","https://nsearchives.nseindia.com/365d/ELECON-EQ.svg","NIFTY TOTAL MARKET"
"0","BORORENEW","BORORENEWEQN","416","416","401.5","405","398.85","6.15","1.54","19089899842.03","721","396.9","474752","0","193656088.32","","43.828016643550626","-2.040816326530618","-23.1","-12.82","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BORORENEWEQN.svg","https://nsearchives.nseindia.com/30d/BORORENEW-EQ.svg","https://nsearchives.nseindia.com/365d/BORORENEW-EQ.svg","NIFTY TOTAL MARKET"
"0","DIACABS","DIACABSEQN","122","123","117.5","121.5","117.94","3.56","3.02","10225045284.28","183.5","86.2","1573545","0","190147177.8","","33.787465940054496","-40.95127610208816","22.78","-8.29","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DIACABSEQN.svg","https://nsearchives.nseindia.com/30d/DIACABS-EQ.svg","https://nsearchives.nseindia.com/365d/DIACABS-EQ.svg","NIFTY TOTAL MARKET"
"0","POWERMECH","POWERMECHEQN","1900","1915","1864.4","1878.5","1856.3","22.2","1.2","24747721012.27","3415","1804.6","100649","0","189983039.42","","44.99267935578331","-4.095090324725707","-25.65","-11.57","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/POWERMECHEQN.svg","https://nsearchives.nseindia.com/30d/POWERMECH-EQ.svg","https://nsearchives.nseindia.com/365d/POWERMECH-EQ.svg","NIFTY TOTAL MARKET"
"0","GSFC","GSFCEQN","149.8","151.11","145.38","149.3","147.02","2.28","1.55","33208643998.74","220.59","145.38","1272996","0","189409074.84","","32.317874790335004","-2.696381895721568","-18.74","-12.84","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GSFCEQN.svg","https://nsearchives.nseindia.com/30d/GSFC-EQ.svg","https://nsearchives.nseindia.com/365d/GSFC-EQ.svg","NIFTY TOTAL MARKET"
"0","ABSLAMC","ABSLAMCEQN","914","919.85","889.35","898.9","889.25","9.65","1.09","65163689203.38","1046.55","556.45","209537","0","188579109.26","","14.108260474893697","-61.54191751280437","38.67","-3.05","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ABSLAMCEQN.svg","https://nsearchives.nseindia.com/30d/ABSLAMC-EQ.svg","https://nsearchives.nseindia.com/365d/ABSLAMC-EQ.svg","NIFTY TOTAL MARKET"
"0","IPCALAB","IPCALABEQN","1550","1550.9","1504.2","1523","1529.9","-6.9","-0.45","211095349356.95","1624","1168.2","123364","0","188175744.68","","6.219211822660099","-30.371511727443924","4.82","0.51","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IPCALABEQN.svg","https://nsearchives.nseindia.com/30d/IPCALAB-EQ.svg","https://nsearchives.nseindia.com/365d/IPCALAB-EQ.svg","NIFTY TOTAL MARKET"
"0","WAAREERTL","WAAREERTLEQN","841.3","841.3","812","828.6","807.7","20.9","2.59","21225292048.94","1358","786.35","224312","0","185057400","","38.98379970544919","-5.372925542061423","0","-4.3","","24-Feb-2026","https://nsearchives.nseindia.com/today/WAAREERTLEQN.svg","https://nsearchives.nseindia.com/30d/WAAREERTL-EQ.svg","","NIFTY TOTAL MARKET"
"0","SUPRIYA","SUPRIYAEQN","562.3","579","545.5","564.5","553.35","11.15","2.01","14403205751.17","842","545.5","329121","0","184880430.54","","32.957244655581945","-3.483043079743355","-25.84","-14.84","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SUPRIYAEQN.svg","https://nsearchives.nseindia.com/30d/SUPRIYA-EQ.svg","https://nsearchives.nseindia.com/365d/SUPRIYA-EQ.svg","NIFTY TOTAL MARKET"
"0","JAIBALAJI","JAIBALAJIEQN","59.96","60.07","56.31","58.2","57.76","0.44","0.76","15158736401.46","149.45","56.31","3180326","0","184713334.08","","61.05720976915356","-3.3564198188598837","-58.88","-4.35","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JAIBALAJIEQN.svg","https://nsearchives.nseindia.com/30d/JAIBALAJI-EQ.svg","https://nsearchives.nseindia.com/365d/JAIBALAJI-EQ.svg","NIFTY TOTAL MARKET"
"0","KIMS","KIMSEQN","652","652","626.45","637.6","630.5","7.1","1.13","157031899169","798.4","528.05","289876","0","183242214.64","","20.14028056112224","-20.746141463876544","-0.72","-13.35","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KIMSEQN.svg","https://nsearchives.nseindia.com/30d/KIMS-EQ.svg","https://nsearchives.nseindia.com/365d/KIMS-EQ.svg","NIFTY TOTAL MARKET"
"0","PATELENG","PATELENGEQN","24.25","24.48","23.84","24.1","23.61","0.49","2.08","15464480853.34","46.73","23.33","7584888","0","182795800.8","","48.42713460303872","-3.3004714959280035","-42.08","-14.9","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PATELENGEQN.svg","https://nsearchives.nseindia.com/30d/PATELENG-EQ.svg","https://nsearchives.nseindia.com/365d/PATELENG-EQ.svg","NIFTY TOTAL MARKET"
"0","VIYASH","VIYASHEQN","185.4","192.5","185","189.9","179.89","10.01","5.56","29272963667.32","257.85","117.35","965465","0","182366683.85","","26.35253054101222","-61.823604601619095","31.1","-13.45","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VIYASHEQN.svg","https://nsearchives.nseindia.com/30d/VIYASH-EQ.svg","https://nsearchives.nseindia.com/365d/VIYASH-EQ.svg","NIFTY TOTAL MARKET"
"0","TBOTEK","TBOTEKEQN","1050","1074.8","1014","1055","1018","37","3.63","35078536420.5","1764.8","996","173463","0","182346040.23","","40.21985494106981","-5.923694779116466","-12.94","-19.43","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TBOTEKEQN.svg","https://nsearchives.nseindia.com/30d/TBOTEK-EQ.svg","https://nsearchives.nseindia.com/365d/TBOTEK-EQ.svg","NIFTY TOTAL MARKET"
"0","RAMCOCEM","RAMCOCEMEQN","891","904","860.9","893.6","867.4","26.2","3.02","112572552939.51","1214.5","844.75","205878","0","181703805.24","","26.422396047756276","-5.782775969221666","3.77","-22.1","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RAMCOCEMEQN.svg","https://nsearchives.nseindia.com/30d/RAMCOCEM-EQ.svg","https://nsearchives.nseindia.com/365d/RAMCOCEM-EQ.svg","NIFTY TOTAL MARKET"
"0","PTC","PTCEQN","164.8","164.8","159.57","161.2","159.09","2.11","1.33","38340288687.41","207","143.01","1121023","0","181605726","","22.125603864734305","-12.7193902524299","-0.45","-2.6","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PTCEQN.svg","https://nsearchives.nseindia.com/30d/PTC-EQ.svg","https://nsearchives.nseindia.com/365d/PTC-EQ.svg","NIFTY TOTAL MARKET"
"0","AARTIPHARM","AARTIPHARMEQN","639","640","615.15","620","617.6","2.4","0.39","31900121793.77","971","574.45","287517","0","180537674.64","","36.148300720906285","-7.929323700931317","-15.53","-10.26","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/AARTIPHARMEQN.svg","https://nsearchives.nseindia.com/30d/AARTIPHARM-EQ.svg","https://nsearchives.nseindia.com/365d/AARTIPHARM-EQ.svg","NIFTY TOTAL MARKET"
"0","NAVA","NAVAEQN","558.3","565.95","546.55","563","544.45","18.55","3.41","77833842070.29","735","396.3","322145","0","179882546.55","","23.401360544217688","-42.064092858945244","16.08","-2.53","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NAVAEQN.svg","https://nsearchives.nseindia.com/30d/NAVA-EQ.svg","https://nsearchives.nseindia.com/365d/NAVA-EQ.svg","NIFTY TOTAL MARKET"
"0","GPPL","GPPLEQN","147.58","149.4","146.31","148.9","144.07","4.83","3.35","40283655490.05","200.09","127.74","1196592","0","177299036.64","","25.583487430656206","-16.56489744794114","4.97","-14.79","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GPPLEQN.svg","https://nsearchives.nseindia.com/30d/GPPL-EQ.svg","https://nsearchives.nseindia.com/365d/GPPL-EQ.svg","NIFTY TOTAL MARKET"
"0","ACE","ACEEQN","809.9","815","782","794.6","789.7","4.9","0.62","32611991874.21","1389","775.45","222421","0","177189465.44","","42.79337652987761","-2.4695338190727933","-36.07","-8.2","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ACEEQN.svg","https://nsearchives.nseindia.com/30d/ACE-EQ.svg","https://nsearchives.nseindia.com/365d/ACE-EQ.svg","NIFTY TOTAL MARKET"
"0","TRIVENI","TRIVENIEQN","355","371.9","343.6","370","347.7","22.3","6.41","31553122022.67","468.1","313.1","486694","0","175297444.92","","20.957060457167273","-18.17310763334397","-7.43","-2.63","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TRIVENIEQN.svg","https://nsearchives.nseindia.com/30d/TRIVENI-EQ.svg","https://nsearchives.nseindia.com/365d/TRIVENI-EQ.svg","NIFTY TOTAL MARKET"
"0","JSFB","JSFBEQN","350","362.95","343.35","362.4","343.65","18.75","5.46","19449459657.67","552.5","330","493729","0","174952871.15","","34.40723981900453","-9.818181818181811","-17.31","-2.29","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JSFBEQN.svg","https://nsearchives.nseindia.com/30d/JSFB-EQ.svg","https://nsearchives.nseindia.com/365d/JSFB-EQ.svg","NIFTY TOTAL MARKET"
"0","ZENSARTECH","ZENSARTECHEQN","550","554.95","535.85","546.4","545.2","1.2","0.22","62517557078.47","894","528.25","321740","0","174926820.6","","38.88143176733781","-3.4358731661145248","-21.64","1.67","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ZENSARTECHEQN.svg","https://nsearchives.nseindia.com/30d/ZENSARTECH-EQ.svg","https://nsearchives.nseindia.com/365d/ZENSARTECH-EQ.svg","NIFTY TOTAL MARKET"
"0","JSWCEMENT","JSWCEMENTEQN","116.5","116.5","112.81","114.95","113.09","1.86","1.64","24321347196.63","162.15","106.65","1516704","0","174072118.08","","29.108849830403948","-7.782466010314109","0","-9.83","","24-Feb-2026","https://nsearchives.nseindia.com/today/JSWCEMENTEQN.svg","https://nsearchives.nseindia.com/30d/JSWCEMENT-EQ.svg","","NIFTY TOTAL MARKET"
"0","AEGISVOPAK","AEGISVOPAKEQN","177.7","179.9","170.3","177.4","175.34","2.06","1.17","24722633151.51","302","168.18","996503","0","173959528.71","","41.258278145695364","-5.482221429420858","0","-22.12","","24-Feb-2026","https://nsearchives.nseindia.com/today/AEGISVOPAKEQN.svg","https://nsearchives.nseindia.com/30d/AEGISVOPAK-EQ.svg","","NIFTY TOTAL MARKET"
"0","RATEGAIN","RATEGAINEQN","482","487.65","460","480.4","466.75","13.65","2.92","29385152060.71","741.6","412.85","364388","0","173281069.52","","35.22114347357066","-16.361874772919936","5.49","-6.35","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RATEGAINEQN.svg","https://nsearchives.nseindia.com/30d/RATEGAIN-EQ.svg","https://nsearchives.nseindia.com/365d/RATEGAIN-EQ.svg","NIFTY TOTAL MARKET"
"0","SONATSOFTW","SONATSOFTWEQN","233.95","235.15","223.15","228","225","3","1.33","44252681497.62","464.2","222.75","749334","0","171717379.44","","50.88323998276605","-2.356902356902357","-40.01","-15.6","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SONATSOFTWEQN.svg","https://nsearchives.nseindia.com/30d/SONATSOFTW-EQ.svg","https://nsearchives.nseindia.com/365d/SONATSOFTW-EQ.svg","NIFTY TOTAL MARKET"
"0","TI","TIEQN","425","439.7","424.35","438.9","417","21.9","5.25","43686132876.22","549.7","199.53","391986","0","169780896.18","","20.156448972166647","-119.9669222673282","74.44","-1.32","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TIEQN.svg","https://nsearchives.nseindia.com/30d/TI-EQ.svg","https://nsearchives.nseindia.com/365d/TI-EQ.svg","NIFTY TOTAL MARKET"
"0","KSB","KSBEQN","792","809.75","780.15","800","782.85","17.15","2.19","41818143781.6","912","647.8","212642","0","169539466.6","","12.280701754385966","-23.494905835134308","10.77","12.61","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/KSBEQN.svg","https://nsearchives.nseindia.com/30d/KSB-EQ.svg","https://nsearchives.nseindia.com/365d/KSB-EQ.svg","NIFTY TOTAL MARKET"
"0","IMFA","IMFAEQN","1191.4","1212.5","1147.1","1204","1179.7","24.3","2.06","17942677074.9","1510.6","549.8","143215","0","169456284.45","","20.296570898980534","-118.98872317206259","86.1","-3.3","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IMFAEQN.svg","https://nsearchives.nseindia.com/30d/IMFA-EQ.svg","https://nsearchives.nseindia.com/365d/IMFA-EQ.svg","NIFTY TOTAL MARKET"
"0","MIDHANI","MIDHANIEQN","300","303.6","292.4","302","293.85","8.15","2.77","14709936800","469","233","564539","0","168904423.41","","35.60767590618337","-29.613733905579398","1.37","-10.78","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MIDHANIEQN.svg","https://nsearchives.nseindia.com/30d/MIDHANI-EQ.svg","https://nsearchives.nseindia.com/365d/MIDHANI-EQ.svg","NIFTY TOTAL MARKET"
"0","METROPOLIS","METROPOLISEQN","448","472","432.5","439.7","450.2","-10.5","-2.33","45621576893.52","565.75","328.75","382831","0","168499236.34","","22.28015908086611","-33.74904942965779","9","-7.17","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/METROPOLISEQN.svg","https://nsearchives.nseindia.com/30d/METROPOLIS-EQ.svg","https://nsearchives.nseindia.com/365d/METROPOLIS-EQ.svg","NIFTY TOTAL MARKET"
"0","ASHOKA","ASHOKAEQN","110","111.41","107.59","110.8","106.3","4.5","4.23","14150887263.48","230.8","105.5","1534799","0","168275362.36","","51.99306759098787","-5.023696682464453","-44.89","-21.06","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ASHOKAEQN.svg","https://nsearchives.nseindia.com/30d/ASHOKA-EQ.svg","https://nsearchives.nseindia.com/365d/ASHOKA-EQ.svg","NIFTY TOTAL MARKET"
"0","RTNPOWER","RTNPOWEREQN","8.2","8.25","7.92","7.97","7.92","0.05","0.63","21329979870.63","16.92","7.66","20992371","0","167938968","","52.89598108747046","-4.046997389033938","-23.22","-4.67","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RTNPOWEREQN.svg","https://nsearchives.nseindia.com/30d/RTNPOWER-EQ.svg","https://nsearchives.nseindia.com/365d/RTNPOWER-EQ.svg","NIFTY TOTAL MARKET"
"0","SHAREINDIA","SHAREINDIAEQN","121","124.15","118.59","123.75","117.66","6.09","5.18","9417432951.51","211","117.01","1384270","0","167635097","","41.350710900473935","-5.760191436629344","-31.74","-7.62","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SHAREINDIAEQN.svg","https://nsearchives.nseindia.com/30d/SHAREINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/SHAREINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","WELSPUNLIV","WELSPUNLIVEQN","113.5","113.66","110.84","112.9","109.95","2.95","2.68","35772721260.73","154.57","104.8","1473929","0","165625401.73","","26.95865950701947","-7.729007633587795","-19.37","-15.88","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/WELSPUNLIVEQN.svg","https://nsearchives.nseindia.com/30d/WELSPUNLIV-EQ.svg","https://nsearchives.nseindia.com/365d/WELSPUNLIV-EQ.svg","NIFTY TOTAL MARKET"
"0","ANUP","ANUPEQN","1548","1660","1520","1645.2","1507.7","137.5","9.12","19431379847.5","3633.05","1422.3","103126","0","165380072.42","","54.715734713257454","-15.671799198481338","-51.2","0.9","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ANUPEQN.svg","https://nsearchives.nseindia.com/30d/ANUP-EQ.svg","https://nsearchives.nseindia.com/365d/ANUP-EQ.svg","NIFTY TOTAL MARKET"
"0","ASAHIINDIA","ASAHIINDIAEQN","807.9","822.95","775.1","817.5","801.85","15.65","1.95","98810104651.37","1074","578.65","207653","0","165181731.91","","23.88268156424581","-41.27711051585588","28.82","-12.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ASAHIINDIAEQN.svg","https://nsearchives.nseindia.com/30d/ASAHIINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/ASAHIINDIA-EQ.svg","NIFTY TOTAL MARKET"
"0","ABLBL","ABLBLEQN","92.5","93.25","91.62","91.85","91.45","0.4","0.44","44459805927.1","175","90","1780096","0","164605477.12","","47.51428571428571","-2.055555555555549","0","-12.05","","24-Feb-2026","https://nsearchives.nseindia.com/today/ABLBLEQN.svg","https://nsearchives.nseindia.com/30d/ABLBL-EQ.svg","","NIFTY TOTAL MARKET"
"0","CLEAN","CLEANEQN","698","711.8","679.45","695.7","676.85","18.85","2.78","33354926536.08","1600","673.5","236118","0","164456187","","56.51875","-3.2962138084632584","-43.16","-4.13","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CLEANEQN.svg","https://nsearchives.nseindia.com/30d/CLEAN-EQ.svg","https://nsearchives.nseindia.com/365d/CLEAN-EQ.svg","NIFTY TOTAL MARKET"
"0","GMRP&UI","GMRP&UIEQN","102.49","104.9","100.02","100.8","100.19","0.61","0.61","32059819848.13","141.01","97.22","1616569","0","163532120.04","","28.5157081058081","-3.682369882740175","-11.45","-14.79","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GMRP&UIEQN.svg","https://nsearchives.nseindia.com/30d/GMRP&UI-EQ.svg","https://nsearchives.nseindia.com/365d/GMRP&UI-EQ.svg","NIFTY TOTAL MARKET"
"0","SYMPHONY","SYMPHONYEQN","742","746","715.55","727.9","727.2","0.7","0.1","11263175606.74","1347.9","715.55","222051","0","161724184.32","","45.99747755768233","-1.7259450772133358","-37.96","-13.28","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SYMPHONYEQN.svg","https://nsearchives.nseindia.com/30d/SYMPHONY-EQ.svg","https://nsearchives.nseindia.com/365d/SYMPHONY-EQ.svg","NIFTY TOTAL MARKET"
"0","BAYERCROP","BAYERCROPEQN","4549.9","4598.8","4498","4541.6","4488.8","52.8","1.18","64389419312.08","6511","4273","35391","0","160147460.19","","30.24727384426355","-6.285981745846018","-8","-3.6","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BAYERCROPEQN.svg","https://nsearchives.nseindia.com/30d/BAYERCROP-EQ.svg","https://nsearchives.nseindia.com/365d/BAYERCROP-EQ.svg","NIFTY TOTAL MARKET"
"0","MASTEK","MASTEKEQN","1409","1446","1377","1430.6","1382.6","48","3.47","22687196022.56","2818","1376","112481","0","159242726.13","","49.23349893541519","-3.968023255813947","-37.33","-8.74","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MASTEKEQN.svg","https://nsearchives.nseindia.com/30d/MASTEK-EQ.svg","https://nsearchives.nseindia.com/365d/MASTEK-EQ.svg","NIFTY TOTAL MARKET"
"0","THELEELA","THELEELAEQN","415","415","392.55","404.9","393.75","11.15","2.83","32578174490.1","474.4","382.5","398606","0","159163375.8","","14.650084317032041","-5.856209150326792","0","-7.51","","24-Feb-2026","https://nsearchives.nseindia.com/today/THELEELAEQN.svg","https://nsearchives.nseindia.com/30d/THELEELA-EQ.svg","","NIFTY TOTAL MARKET"
"0","GSPL","GSPLEQN","240.45","243","230.1","232.05","235.3","-3.25","-1.38","66624062791.38","360.6","230.1","677602","0","158619852.18","","35.648918469217975","-0.8474576271186515","-20.95","-23.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GSPLEQN.svg","https://nsearchives.nseindia.com/30d/GSPL-EQ.svg","https://nsearchives.nseindia.com/365d/GSPL-EQ.svg","NIFTY TOTAL MARKET"
"0","V2RETAIL","V2RETAILEQN","1841","1939","1839.1","1920","1827.9","92.1","5.04","33483108484.89","2564.1","1576.3","83689","0","157828248.21","","25.119925119925117","-21.80422508405761","13.04","-3.73","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/V2RETAILEQN.svg","https://nsearchives.nseindia.com/30d/V2RETAIL-EQ.svg","https://nsearchives.nseindia.com/365d/V2RETAIL-EQ.svg","NIFTY TOTAL MARKET"
"0","DBL","DBLEQN","395","406.4","389","394","390.2","3.8","0.97","17195500980.09","585","376","396414","0","157364465.58","","32.64957264957265","-4.787234042553192","-16.09","-11.53","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DBLEQN.svg","https://nsearchives.nseindia.com/30d/DBL-EQ.svg","https://nsearchives.nseindia.com/365d/DBL-EQ.svg","NIFTY TOTAL MARKET"
"0","ERIS","ERISEQN","1271.8","1297.1","1265.7","1283.1","1271","12.1","0.95","70277369320.96","1910","1097.2","122677","0","157025333.23","","32.82198952879582","-16.943127962085295","-5.66","-7.33","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ERISEQN.svg","https://nsearchives.nseindia.com/30d/ERIS-EQ.svg","https://nsearchives.nseindia.com/365d/ERIS-EQ.svg","NIFTY TOTAL MARKET"
